TCM_symptom_id,TCM_symptom_name,old_definition,new_definition
2256,蚕豆病,,蚕豆病，又名胡豆黄，乃因禀赋不足，食入蚕豆或触其花粉而发。其病位在血分，病性属本虚标实。临床以骤然发病、身目发黄、小便如浓茶、头晕乏力、恶心呕吐、甚则面色苍白、唇甲不荣、气息微弱为特征。病机为先天脾肾亏虚，湿浊内蕴，复感蚕豆之毒，伤及气血，致血败发黄，甚则气随血脱。
2262,蛔虫腹痛,,蛔虫腹痛，指因蛔虫内扰肠道所致之腹部疼痛。其痛多呈阵发性，绕脐而作，甚则攻撑钻顶，痛剧时患儿辗转不安、面色苍白、冷汗自出，可伴呕吐清涎或蛔虫，腹部可触及条索状包块。病机多由饮食不洁，虫卵入肠，化生蛔虫，扰动肠腑，气机阻滞，不通则痛。
2269,血热发斑,,血热发斑是指热入营血，迫血妄行，溢于肌肤所致之斑疹。其斑色鲜红或紫暗，多呈片状，压之不褪色，常伴身热夜甚、心烦不寐、口渴、甚则神昏谵语、舌绛、脉数等症。病机多由外感温热病邪，或内伤七情、五志化火，致血分热盛，灼伤脉络，血溢脉外而成。
2268,血热便血,,血热便血系热邪内扰血分，迫血妄行，下注大肠所致。临床表现为大便下血，血色鲜红或深红，质稠，多伴肛门灼热、口干咽燥、心烦、小便短赤、舌红苔黄、脉数有力。其病机多因嗜食辛辣厚味、酗酒，或外感热邪，致胃肠积热，热伤肠络，血溢脉外。
2264,蟹中毒,,蟹中毒，指因误食死蟹、生蟹或未熟透之蟹，或食蟹时同食寒凉、不洁之物，致邪毒内侵胃肠，引发以脘腹剧痛、恶心呕吐、腹泻如注、或见皮疹瘙痒、头晕心悸、甚则唇甲青紫、呼吸困难为主要表现的急症。其病机多因蟹性咸寒，兼挟风毒，损伤脾胃，扰乱气机，毒邪内攻，甚则蒙蔽清窍、阻遏阳气。
2270,血热发疹,,血热发疹是指因热入血分，迫血妄行，血热炽盛，外发于肌肤所致之皮疹。其疹色鲜红或紫暗，多呈斑片状，压之不褪色，可伴身热夜甚、烦躁、口渴、舌绛、脉数等症。病机多为温热病邪深入营血，或素体血热，复感热邪，致血络受损，热毒外透肌肤而发疹。
2267,血淋涩痛,,血淋涩痛是指小便频数短涩，滴沥刺痛，欲出未尽，小腹拘急，或痛引腰腹，且尿中带血，或夹血丝、血块为主要表现的病证。其病机多因湿热下注膀胱，灼伤血络；或心火亢盛，移热小肠；或阴虚火旺，虚火灼络；亦可因脾肾亏虚，气不摄血所致。临床以“淋而兼血，涩痛难忍”为特征，属热证、实证居多，久病亦可虚实夹杂。
2271,血热吐血,,血热吐血，指因热邪炽盛，迫血妄行，致血溢脉外，从口而出之证。临床表现为吐血鲜红或紫暗，量多势急，常伴口干咽燥、身热烦躁、面赤舌红、苔黄脉数。其病机多由外感热邪、过食辛辣或情志化火，致胃热壅盛，血热沸腾，络破血溢。
2272,血热咯血,,血热咯血是指热邪炽盛，灼伤肺络，迫血妄行，血溢脉外，随咳嗽而出之证。临床表现为咯出鲜红血液，或痰血相兼，常伴发热、口渴、心烦、面赤、舌红绛、苔黄燥、脉滑数或洪数。其病机多因外感风热燥邪，或肝郁化火，或嗜食辛辣厚味，致肺热壅盛，络伤血溢。
2274,血热紫癜,,血热紫癜是指因热毒内炽，迫血妄行，溢于肌肤所致之紫斑。其症见皮肤出现大小不等、色泽鲜红或紫红之斑点、斑块，压之不褪色，常伴发热、口渴、心烦、尿赤、便秘，甚则鼻衄、齿衄。病机多由外感热邪或内蕴积热，灼伤脉络，血不循经，外溢肌表而成。
2279,赘疣,,赘疣，指发于皮肤浅表之良性赘生物，形如粟米或豆粒，表面粗糙，状如花蕊，质地坚硬或柔软，数目不等，不痛不痒或微有瘙痒。其病多由风邪搏于肌肤，或肝虚血燥，筋气不荣，复感外邪，气血凝滞，郁结而生。
2275,血热血淋,,血热血淋指热邪侵入血分，灼伤膀胱脉络，迫血妄行所致之淋证。临床以小便频急、涩痛灼热，尿中带血或夹血丝、血块，血色鲜红，伴心烦口渴、舌红苔黄、脉滑数或细数为特征。其病机多由心火下移小肠，或湿热蕴结下焦，热盛动血，血溢脉外，与溲俱下而成。
2276,血热衄血,,血热衄血，指因热邪内炽，迫血妄行，上溢清窍所致之鼻衄。其症多见鼻中出血，血色鲜红，量多势急，常伴面红目赤、口干烦渴、舌红苔黄、脉数有力。病机多由外感风热燥邪，或嗜食辛辣厚味，或情志过极化火，致血分蕴热，灼伤鼻络，血不循经而外溢。
2284,跌扑损伤,,跌扑损伤，指因外力撞击、跌仆、闪挫等所致筋骨皮肉经脉受损之证候。临床表现为局部青紫肿痛、活动受限，甚则骨折筋伤、皮破出血。其病机为外力骤加，气血逆乱，经脉受损，血溢脉外，气滞血瘀，不通则痛。
2278,贲门部痉挛,,贲门部痉挛，系指贲门失于通降，气机逆乱，致食物吞咽受阻、胸膈痞塞之证。临床表现为吞咽困难，食入即吐或食后良久复吐，胸骨后闷痛或牵掣感，常伴嗳气、反酸。其病机多由情志抑郁，肝气犯胃，或饮食不节，痰气交阻，致胃气上逆，贲门挛急不舒。
2283,趺扑肿痛,,趺扑肿痛，指因跌打损伤、撞击或闪挫等外力作用，导致局部经络受损、气血瘀滞，出现皮肉青紫、肿胀、疼痛，甚则活动受限之症。其病机为血溢脉外，瘀阻不通，不通则痛；气滞水停，聚而成肿。临床常见于四肢关节及肌肉丰厚处，轻者仅见微肿微痛，重者可伴骨节错缝或骨折。
2281,赤白痢疾,,赤白痢疾，指下痢脓血，赤白相杂，里急后重，腹痛频作之证。其因多由湿热疫毒壅滞肠中，气血凝滞，脂络受损，化为脓血；或寒湿伤及肠胃，气机不畅，传导失司所致。临床以大便中见赤白黏冻、排便窘迫为特征。
2285,跌扑闪挫,,跌扑闪挫，指因外力跌仆、撞击或不当扭转、牵拉等动作，导致筋肉、关节、经络受损之病证。临床表现为局部肿胀、疼痛、活动受限，或见青紫瘀斑，重者可伴关节错缝、筋伤骨损。其病机为外力骤至，气血逆乱，经络阻滞，瘀血内停，不通则痛；若伤及筋骨，则枢机不利，屈伸失常。
2287,跌打扭伤,,跌打扭伤是指因外力撞击、跌仆闪挫或关节过度扭转，导致局部经络受损、气血瘀滞，以伤处肿胀、疼痛、青紫瘀斑、活动受限为主要表现的病证。其病机为外力致筋肉、脉络受损，血溢脉外而成瘀，气滞不通则痛；严重者可伴骨节错缝或筋伤。临床常见局部压痛、灼热或功能障碍，属中医“伤筋”“瘀血”范畴。
2286,跌打伤肿,,跌打伤肿，指因外力撞击、跌仆、扭挫等损伤筋肉、脉络，致局部气血瘀滞、壅塞不通所引发的肿胀。临床表现为伤处青紫红肿、灼热疼痛，或见瘀斑，活动受限，重者皮肉破损、筋伤骨错。其病机为血溢脉外，瘀积肌腠，气机阻滞，不通则痛。
2288,跌打骨折,,跌打骨折，指因外力撞击、跌仆闪挫等暴力损伤，致骨骼断折、筋脉受损之病证。临床以局部肿胀、青紫瘀斑、疼痛剧烈、功能活动障碍、畸形或骨擦音为特征。其病机为外力伤及筋骨，血溢脉外，气滞血瘀，经络阻闭，骨断不续。
2292,醉酒,,醉酒，指因饮酒过量，酒毒湿热之邪内扰脏腑，致气机逆乱、神志不清之证。临床表现为头晕目眩、面红目赤、恶心呕吐、语无伦次、步履蹒跚，甚则昏睡不醒、二便失禁。其病机为酒性辛热，先伤胃气，上熏于脑，扰动心神，湿热蕴结中焦，升降失常。
2294,金疮出血,,金疮出血，指因金刃、刀箭等锐器所伤，致皮肉筋脉破损，血溢脉外之证。其症见伤口裂开，鲜血外流，色红或紫暗，可伴疼痛、肿胀。病机为金刃直接损伤脉络，营血失于约束而外溢；若出血过多，可致气随血脱，出现面色苍白、肢冷汗出等危候。
2290,郁闷,,郁闷，指患者自觉情志不舒，胸膈满闷，欲言不能，欲叹为快的一种症状。临床多伴见胁肋胀痛、善太息、脘痞纳呆、咽中如梗。其病因多由情志不遂，肝失条达，气机郁滞所致；或思虑过度，脾运不健，气结于中。病机关键在气机郁结，升降失常，常可化火、生痰、致瘀，变生诸证。
2299,阳毒发斑,,阳毒发斑，指因感受疫毒或热毒炽盛，燔灼营血，迫血妄行，外溢肌肤所致之斑疹。其斑色鲜红或紫黑，形如锦纹，多起于胸背，渐及四肢，伴高热烦躁、口渴引饮、甚则神昏谵语、舌绛苔焦、脉洪数。病机核心为热毒内陷营血，血热沸腾，络脉受损。
2300,阳痪,,阳痪，指肢体弛缓、痿软无力，甚则肌肉萎缩、不能随意运动之证。多因阳气虚衰，失于温煦与推动，或热病后期阴液耗伤，筋脉失养所致。临床常伴神疲乏力、畏寒肢冷、脉沉细等症，病机总属阳气亏虚，筋脉失濡。
2301,阳痿不孕,,阳痿不孕，指男子阳事不举或举而不坚，难以完成房事，并由此导致配偶长期不能受孕之症。其病机多责之于命门火衰，肾阳不足，宗筋失于温煦；或肝郁气滞，气血失和，宗筋弛纵；或湿热下注，阻遏阳气，宗筋不用。临床常伴腰膝酸软、畏寒肢冷、神疲乏力等肾虚之候，或伴胁胀、烦躁、阴囊潮湿等肝郁湿热之象。
2302,阳瘘,,阳痿，亦称“阴痿”，指男子临房时阴茎痿软不举，或举而不坚，难以完成正常性交的病症。其病位在宗筋，与肝、肾、心、脾相关。多因命门火衰、肾精亏虚，或肝郁气滞、湿热下注，或惊恐伤肾、心脾两虚所致。临床表现为阴茎痿软不举，或举而易泄，常伴腰膝酸软、神疲乏力、畏寒肢冷或心烦易怒等症。
2306,阴虚劳嗽,,阴虚劳嗽，系因肺肾阴亏，虚火灼津所致。症见干咳少痰，或痰中带血，咳声短促，午后潮热，颧红盗汗，口干咽燥，甚则音哑。病机为阴虚火旺，肺失濡润，肃降无权，虚火刑金。
2305,阴寒腹痛,,阴寒腹痛指因寒邪直中或阳虚阴盛，寒凝气滞所致之腹部拘急疼痛。其痛势剧烈，得温则减，遇寒加剧，常伴腹中冷感、肠鸣漉漉、四肢不温、口淡不渴、大便清稀或小便清长。病机为寒性收引，凝滞经脉，阳气不通，气血涩滞，不通则痛。
2308,阴道滴虫,,阴道滴虫，指带下量多，色黄或黄绿，质稀薄或泡沫状，气味腥臭，伴阴部瘙痒、灼痛，甚则尿频、尿急。多因湿热下注，虫毒侵蚀，或肝经郁热，脾虚湿盛，湿浊蕴结，化腐生虫所致。其病位在阴户、胞宫，病性属湿热、虫毒。
2303,阳萎,,阳萎，指成年男子阴茎痿软不举，或临房举而不坚，不能完成正常性交之病证。其临床表现以阴茎痿软无力、难以勃起或勃起不坚、坚而不久为主，常伴腰膝酸软、神疲乏力、畏寒肢冷或心烦易怒等症。病因多责之于命门火衰、肾精亏虚，或肝郁气滞、湿热下注、惊恐伤肾，致宗筋失养、弛纵不用。病机总属肝肾受损，气血阴阳失调，宗筋失于濡润温煦。
2309,院腹冷痛,,脘腹冷痛，指胃脘及腹部自觉寒冷，伴发疼痛，得温痛减，遇寒加剧之症。临床多表现为绵绵作痛或拘急绞痛，常兼喜温喜按、畏寒肢冷、纳呆便溏。其病机多由外寒直中、过食生冷，或脾肾阳虚、阴寒内盛，致中焦阳气不振，寒凝气滞，脉络收引而痛。
2315,面目肌肤浮肿,,面目肌肤浮肿，指眼睑、头面及四肢肌肤按之凹陷、应手而起或不起之征象。其肿势或起于目窠，渐及周身，皮色光亮。多因风邪外袭、肺失宣肃，或脾肾阳虚、水湿内停，泛溢肌肤所致。临床当辨阳水、阴水，以别虚实。
2310,院腹括闷,,脘腹括闷是指患者自觉胃脘部及腹部有拘急、紧缩、痞塞不畅之感，按之或觉板硬，常伴胀满、嗳气、纳呆等症。其病机多因寒邪内侵、气机郁滞，或饮食不节、痰湿内阻，致中焦气机升降失常，腑气不通。临床需辨寒热虚实，实证多兼疼痛拒按，虚证则时缓时急、喜温喜按。
2317,风寒挟湿头痛,,风寒挟湿头痛，系外感风寒湿邪，客于太阳经脉，致清阳不升、气血凝滞之证。症见头痛如裹，昏重不爽，痛连项背，遇风遇寒或阴雨天加重，常伴恶寒发热、肢体酸楚、胸闷纳呆、舌苔白腻、脉浮紧或濡缓。病机为风寒束表，湿浊内遏，经络壅塞。
2320,风水浮肿,,风水浮肿，指因风邪外袭，肺失宣肃，水道不通，水湿泛溢肌肤所致之浮肿。其症常起病急骤，肿势多从头面眼睑开始，迅及全身，皮肤鲜泽光亮，按之凹陷易复，多伴发热恶寒、咽喉肿痛、咳嗽或脉浮等表证。病机核心为风遏水阻，肺气不宣。
2319,风寒湿痹痛,,风寒湿痹痛，指风、寒、湿三邪杂至，合而为痹，阻滞经络、筋骨、关节所致之疼痛。临床以肢体关节酸楚、重着、疼痛，屈伸不利为特征，其痛或游走不定（风胜），或痛有定处、遇寒加剧（寒胜），或肌肤麻木、沉重肿胀（湿胜）。病机为卫外不固，邪气乘虚侵袭，气血痹阻不通。
2321,风湿关节疼痛,,风湿关节疼痛，指因风、寒、湿邪杂合侵袭人体，闭阻经络、气血运行不畅所致之肢体关节疼痛。其痛多呈游走性或固定不移，常伴关节酸楚、重着、屈伸不利，甚则肿胀变形。病机以邪阻经络、气血凝滞、不通则痛为核心，久则肝肾亏虚、筋骨失养，虚实夹杂。
2322,风湿关节痿软疼痛,,风湿关节痿软疼痛，指肢体关节因风湿之邪侵袭，导致筋脉失养、关节不利，表现为关节酸楚重着、屈伸不利、肌肉痿软无力，甚则疼痛缠绵、活动受限。其病机多由风寒湿邪杂合痹阻经络，气血运行不畅，日久肝肾亏虚、筋骨失濡所致。
2326,风湿痹病,,风湿痹病，乃因风寒湿热等外邪侵袭人体，闭阻经络，气血运行不畅所致。临床以肢体关节、肌肉、筋骨等处疼痛、酸楚、重着、麻木、屈伸不利，甚或关节肿大灼热、变形僵直为主要表现。其病机总属邪正交争，经络壅滞，气血痹阻不通，日久可损及肝肾，耗伤气血。
